"id","platform","original_link","post_time","title","view_count","like_count","price","images","description","category","status","seller_location","expiration_date","market_price","capacity","parking","options","check_in_out_time","shipping_fee","transaction_location","transaction_method"
"","번개장터","https://www.번개장터.com/items/","2024-09-30 09:49:54.759355","더플라자 호텔 프리미어 스위트 숙박권 (~25.01.31)","82","0","410000","https://media.bunjang.co.kr/product/287758498_{cnt}_1727593971_w{res}.jpg","더플라자 호텔 프리미어 스위트 숙박권 (~25.01.31)
12/24, 31 예약불가입니다
조식 포함, 미니바 무료, 헬스장,수영장
시청반대방향 프리미어스위트룸 예약가능이에요
꼭 사실분만 연락주세요","여행/숙박/렌트","SELLING","마포구 서강동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-30 10:49:54.759362","더플라자호텔 세븐스퀘어 뷔페 식사권 (2인)","98","1","255000","https://media.bunjang.co.kr/product/289926004_{cnt}_1727680008_w{res}.jpg","유효기간 24년 12월 31일.
주중,주말  점심&저녁 추가요금없이 예약후 2인 이용가능.
(단, 12월 사용시 연말이라 추가요금 발생할수있음)","외식","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-30 12:49:54.759369","그랜드 머큐어 용산 호텔 스위트룸 무료 숙박권","606","15","341960","https://media.bunjang.co.kr/product/256996193_{cnt}_1725792407_w{res}.jpg","글 안 읽고 메세지 보내면 답장 안드립니다. 바우처 예약은 일별 예약 가능한 객실 수에 제한이 있어 아무때나 이용할 수 있는 것이 아닙니다. 주말 예약은 최소 2주, 주중 예약도 최소 일주일 전에는 연락을 주셔야 예약 조회가 가능합니다. 그러므로 오늘 숙박 가능한가요? 같은 질문에는 답장드리지 않습니다.

그랜드 머큐어 용산 호텔 슈페리어 스위트룸 1박 숙박권 341,960원에 팝니다. (2장 보유)

포함사항
슈페리어 스위트룸 1박 (20평)
피트니스, 수영장, 사우나 무료
체크인 15:00 / 체크아웃 12:00

서울에서 드물게 라운지 어린이 출입이 가능한 호텔입니다. 성인 1인 인원 추가요금은 33,000원, 조식 추가시 1인 41,800원이고 이그제큐티브 라운지(티타임, 해피아워, 조식) 추가시 성인 1인 77,000원입니다.

주말 사용도 가능하며 유효기간은 ~2024. 12. 28입니다.

9/15~17, 12/24~25, 세계불꽃축제일은 예약이 불가합니다.

등기는 우체국등기(일반 2,670원, 익일 3,670원)으로 보내고 직거래는 어린이대공원역, 성수역에서 합니다.

모든 바우처는 더 이상 유통되지 않으니 마지막으로 저렴하게 이용할 수 있는 기회라고 생각하시면 됩니다..

네고문의는 받지않습니다.","여행/숙박/렌트","SELLING","성동구 송정동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-30 12:49:54.759375","E7 양양 죽도 해변 호텔 예약해드립니다","129","7","60000","https://media.bunjang.co.kr/product/273340603_{cnt}_1725267980_w{res}.jpg","주말 : 60000
주중 : 40000

닐짜를 알려주시면 저희가 잡아드립니다.
금요일 토요일은 주말로 들어갑니다
원룸2인 숙박이고 3방까지 잡을수 있습니다.
자세한 내용은 문의 주세요.","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-30 12:49:54.759382","부산 광안리 켄트 호텔 프리미어1박 숙박권, 2인디너 포함","264","6","300000","https://media.bunjang.co.kr/product/284588866_{cnt}_1724253898_w{res}.jpg","안전결제 번개페이 안받아요...

켄트호텔 광안리 by 켄싱턴 프리미어 1박 숙박권, 2인 디너포함 연중 적용가능 30만원에 팝니다
2025년 3월까지 사용가능
(제외기간 : 2024년 12월 21~31일, 불꽃축제)

*8월 토요일 기준 
1박 : 28만9900원 2인 디너 : 15만 9800원

반택/끼택 준등기 가능","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-30 10:49:54.759388","[불꽃축제, 조식포함] 몬드리안 호텔 5/5(토) 1박 양도~","377","7","350000","https://media.bunjang.co.kr/product/278472366_{cnt}_1727502859_w{res}.jpg","※ 네고 문의 사절~
※ 전일까지 양도 가능~
당일 양도 불가능~

[급양도] 몬드리안 호텔(이태원) 피나클 킹룸 10/5(토) 1박 양도 합니다.

조식 2인 포함~
가능시 오후 2시 체크아웃~
가능시 웰컴어메니티(룸으로 서비스)~
사우나 무료, 실내 수영장, 휘트니스 이용가능~

35만원(펑크방지금 조금 있어요)


(다른 날짜는 문의주세요)","여행/숙박/렌트","SELLING","용산구 이태원제1동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-30 08:49:54.759395","라마다호텔앤리조트 20만원 숙박권 (태백호텔)","141","1","100000","https://media.bunjang.co.kr/product/285376570_{cnt}_1724126692_w{res}.jpg","100프로 정품만 판매합니다

교신은 받지않습니다^^

직거래는 청주지역만 가능","여행/숙박/렌트","SELLING","흥덕구 복대1동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-30 09:49:54.759402","경포 스카이베이호텔 숙박패키지권(10/5,주말)","19","0","310000","https://media.bunjang.co.kr/product/290969635_{cnt}_1727221176_w{res}.jpg","10월5일 주말 2인조식,인피니티풀 패키지권

executive twin 더블,싱글침대 2개
소인포함 최대4인까지 가능합니다.
오션뷰확정, 고층뷰가능합니다.
10/01(화)까지 구매의사 결정요청합니다.
9977 1729
언제든 문의주셔요
감사합니다.","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-30 10:49:54.759409","오션월드 입장권 (2장, 총 4인) 소노호텔 & 리조트 워터파크 입장권","116","1","120000","https://media.bunjang.co.kr/product/195880815_{cnt}_1727413627_w{res}.jpg","1매당 2인 사용 가능
2매 판매 합니다. 총 4인 사용 가능 합니다.

유효기간 2029년 9월 8일 까지
(7.17 ~ 8.15 이용시 1인 1만원 추가결제 필요 이점유의바랍니다. 상세내용 첨부된 사진 파일 참조)","테마파크","SELLING","강서구 발산제1동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-30 12:49:54.759416","그랜드 머큐어 서울 용산 호텔 숙박 우대권 (무료숙박권 x)","934","5","72530","https://media.bunjang.co.kr/product/277763877_{cnt}_1726115785_w{res}.jpg","글 안 읽고 메세지 보내면 답장 안드립니다. 바우처 예약은 일별 예약 가능한 객실 수에 제한이 있어 아무때나 이용할 수 있는 것이 아닙니다. 주말 예약은 최소 한 달, 주중 예약도 최소 일주일 전에는 연락을 주셔야 예약 조회가 가능합니다. 그러므로 오늘 숙박 가능한가요? 같은 질문에는 답장드리지 않습니다.

그랜드 머큐어 서울 용산 호텔 숙박 우대권 팝니다.

1. [주니어 스위트 룸(킹 베드)] 주말(금~토 체크인) 1박 룸온리 180,000원(부가세 10% 별도)에 이용할 수 있는 숙박권 72,530원에 팝니다.
예약 후 호텔 측에 1박당 부가세 포함 198,000원 추가 지불하시면 됩니다. 1박 270,530원에 이용하는 것입니다. [1장 보유]

2. [슈페리어 스위트(킹 베드)] 주말(금~토 체크인) 1박 룸온리 240,000원(부가세 10% 별도)에 이용할 수 있는 숙박권 장당 72,530원에 팝니다.
예약 후 호텔 측에 1박당 부가세 포함 264,000원 추가 지불하시면 됩니다. 1박 336,530원에 이용하는 것입니다. [2장 보유]

룸 온리로 객실 1박(조식 미포함)입니다. 피트니스, 실내수영장, 사우나 이용 가능합니다. 인원 추가 비용은 33,000원으로 타 특급호텔에 비해 저렴합니다.

예약하실 때 조식 또는 이그제큐티브 라운지(티타임, 해피아워, 조식) 추가 가능합니다. 조식은 투숙객 할인가 적용시 1인 41,800원, 이그제큐티브 라운지는 1인 77,000원입니다. 서울에 몇 안되는 어린이 라운지 출입가능 호텔입니다.
유효기간은 ~2024. 12. 28입니다.

9. 15~9. 17, 12. 24, 12. 25, 세계불꽃축제일은 예약이 불가합니다.

등기는 우체국등기(일반 2,670원, 익일 3,670원)으로 보내고 직거래는 어린이대공원역, 성수역에서 합니다.

모든 바우처는 더 이상 유통되지 않으니 마지막으로 저렴하게 이용할 수 있는 기회라고 생각하시면 됩니다..

네고문의는 받지않습니다.","여행/숙박/렌트","SELLING","성동구 송정동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-30 08:49:54.759422","워커힐 호텔 10만원 상품권 팝니다 (장당 9.5만 / 20장)","397","10","95000","https://media.bunjang.co.kr/product/244416483_{cnt}_1726322842_w{res}.jpg","워커힐 호텔 10만원 상품권 팝니다 (장당 9.5만 / 20장)

2025.2.31 까지 사용 가능 이구요.

직거래는 명일역(5호선), 선사역(8호선)에서 가능합니다.

문의 언제 든 가능 하니 번톡 연락 주세요

감사합니다","기타(상품권)","SELLING","광진구 구의제3동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-30 09:49:54.759429","서울 웨스틴 조선호텔 아리아 식사권 1인 =>14.9만원(1인있음)","101","2","149000","https://media.bunjang.co.kr/product/259862106_{cnt}_1726044247_w{res}.jpg","일요일 연락X, (월~토)까지 미리 구매하세요~


웨스틴 조선호텔 아리아 2인 =>29.8만원 (8장 있음)
유효기간 2024년 12월 18일

주중 주말 공휴일 모두 이용가능

( 12월 연말 특정일은 프리미엄은 있습니다--모든 호텔 동일 추가금발생 )​


직거래: 강남역 주중 오전~오후 6시 30분 까지 가능합니다.
주말: 이수역 가능합니다.(협의필요)

에눌X. 에눌문자 답드리지 못합니다. 

에눌X. 답변못드리니 이가격에 구매하실분만 연락주십시요


직거래: 강남역

등기+3500원: 당일입금 오후6시전까지 무조건! 등기영수증드립니다-다음날 식사권수취!!!

아이디로 거래내역 확인해보시면
거래 수천건중 불량,사기거래 1건도 없습니다
근무중 나가서 직거래하는것도 한계가 있어서
가능한 등기거래 부탁드립니다ㅠㅠ

​무조건!!!당일 6시전 유효한 등기영수증드리고! 다음날 
그래도 못믿으시는 분은 패스해주십시요 ㅠㅠ
필요하신분들은 문자주시고 댓글도 부탁드립니다. 
당일 모두 소진시 다음날 수량 예약도 되니 문의주세요","외식","SELLING","서초구 방배2동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-30 10:49:54.759436","반얀트리 호텔 레스토랑 바우처 20만원권 (어디든 사용 가능)","144","5","185000","https://media.bunjang.co.kr/product/273906983_{cnt}_1721008215_w{res}.jpg","25년 1월 31일까지 사용 가능하며
반얀트리 호텔 내에 있는 레스토랑 어디든 사용 가능합니다.","외식","SELLING","동작구 상도제4동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-30 07:49:54.759442","해비치호텔 숙박권 및 해비치cc 4인그린피 이용 골프티켓 판매합니다","181","4","450000","https://media.bunjang.co.kr/product/283371898_{cnt}_1722989721_w{res}.jpg","제주 해비치 호텔 수페리어룸 숙박권 판매합니다.
​
호텔 이용 시 섬모라 조식 2인과 식음업장 6만원까지 포함해서 사용 가능합니다.
​
평일, 주말, 성수기 구분 없이 연말까지 사용 가능합니다.
해비치 컨트리클럽 4인 그린피로 호환 이용도 가능합니다.
​
요즘 그린피가 정말 많이 올랐는데 저렴한 비용으로 라운딩 가세요.
​
사용기간은 12월 말까지입니다","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-30 09:49:54.759449","Jw메리어트 호텔 서울 반포 더스파 마사지 스위스 퍼펙션 스페셜 패키지","101","4","200000","https://media.bunjang.co.kr/product/286316201_{cnt}_1727424483_w{res}.jpg","24년도 12.31까지 사용 가능

호텔 스파 마사지 중에 정말 좋은 편에 속합니다!
스위스퍼펙션 앰플 사용합니다!


https://m.blog.naver.com/04__april/223404352343
블로그 참고

저는 정품만 구매하고 정품만 판매합니다!
가품일시 무조건 환불해드립니다!
하지만 가품이외에 다른 이유로 환불은 불가합니다😢

직거래, 택배거래 상관없습니다~

Gs반값택배는 +2,500
우체국 택배는 +4,500 입니다

좋은 하루 보내세요~ 감사합니다!","여행/숙박/렌트","SELLING","N/A","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-29 20:49:54.759456","광화문 포시즌호텔 기프트카드 50만원 [Four Seasons Hotel","24","1","480000","https://media.bunjang.co.kr/product/289159829_{cnt}_1727261792_w{res}.jpg","광화문 포시즌호텔 기프트카드 50만원 [Four Seasons Hotel] 입니다. 호텔내 식당 및 숙박 전부다 현금처럼 사용 가능하니 선물용 으로도 좋습니다.

금액은 거래하면서 호텔에 전화해서 카드번호 대면 바로 확인 가능합니다. (실물카드로만 결재가능)


상계동 7호선 수락산역 1번출구 앞 토마토파르코 오피스텔(소방서) 뒤편 CU쪽에서 직거래 원해요 (차량 편하게 잠시 정차 가능) 

중고거래 특성상 교환 환불 어려운점 양해부탁 드리며, 쿨거래 하실분 연락 부탁 드립니다.

택배비 3천원(반값택배 가능) 별도이나 다른제품과 함께 구매하시면 택배 무료로 보내드립니다.

(오랜기간 택배로 거래하며 정직하게 사는 사람입니다 택배거래 걱정 않하셔도 좋습니다.)","여행/숙박/렌트","SELLING","노원구 상계1동","","","","","","","","",""
"","번개장터","https://www.번개장터.com/items/","2024-09-29 20:49:54.759463","세븐틴 고양콘 호텔 첫콘 양도","17","0","518130","https://media.bunjang.co.kr/product/291697125_{cnt}_1727607674_w{res}.jpg","글래드 마포 호텔+엠디 50

✔️티켓과 일괄 구매시 에눌 가능
✔️번장, 티베⭕️/수수료 구매자 부담

(호텔 입장 도움⭕️,티켓 증 대여❌️)","여행/숙박/렌트","SELLING","마포구 합정동","","","","","","","","",""
